today,interviewer,municipality,hh_m/male_infant,hh_m/male_young,hh_m/male_child,hh_m/male_adult,hh_m/male_senior,hh_f/female_infant,hh_f/female_young,hh_f/female_child,hh_f/female_adult,hh_f/female_senior,hh_males,hh_females,hh_total,hh_confirm,land_tenure,single_headed,single_headed_sex,pregnant_lactating,disabled_ill_male,disabled_ill_female,pre_income_primary,pre_income_primary_other,post_income_primary,post_income_primary_other,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,B11,B12,B13,B14,C15,C16,C17,C18,C19,C20,D21,D22,D23,D24,D25,D26,D27,D28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,meta/instanceID,_uuid,_submission_time
4/10/2015,Mary Shyane Servidad,PH061902016_CA041,0,0,1,1,0,0,0,1,3,0,2,4,6,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,neither,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:7cc11658-7b5e-4eb2-aa2d-ea5ee2f2e366,7cc11658-7b5e-4eb2-aa2d-ea5ee2f2e366,2015-04-10T08:49:25
4/10/2015,Mary Shyane Servidad,PH061902003_CA012,0,0,3,0,0,0,0,0,2,0,3,2,5,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,neither,agree,agree,agree,agree,agree,agree,na,neither,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,neither,agree,neither,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:3ea99f4d-c7c2-41e0-a326-25089a94fa6f,3ea99f4d-c7c2-41e0-a326-25089a94fa6f,2015-04-10T08:49:26
4/10/2015,Mary Shyane Servidad,PH061910009_CA288,0,0,1,1,0,0,0,1,1,0,2,2,4,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:22d909c7-3173-4e68-ba79-327baed89cd2,22d909c7-3173-4e68-ba79-327baed89cd2,2015-04-10T08:50:46
4/10/2015,Mary Shyane Servidad,PH061902007_CA017,0,1,2,2,0,0,0,1,3,0,5,4,9,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,neither,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,disagree,disagree,neither,disagree,neither,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:d43d1d56-0ed0-4d55-bb59-5fce7f5cea88,d43d1d56-0ed0-4d55-bb59-5fce7f5cea88,2015-04-10T08:51:06
4/10/2015,Mary Shyane Servidad,PH061902015_CA033,0,0,0,1,0,0,0,0,0,1,1,1,2,OK,free_private,yes,female,0,0,0,handicrafts,n/a,handicrafts,n/a,agree_strongly,agree_strongly,neither,na,agree_strongly,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:22c3e494-fd4c-414f-ada7-18b57a103015,22c3e494-fd4c-414f-ada7-18b57a103015,2015-04-10T08:51:08
4/10/2015,Mary Shyane Servidad,PH061902014_CA029,0,0,0,2,0,0,0,1,1,1,2,3,5,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:f2da9790-72e7-49b0-9dad-eb187c5c5e7b,f2da9790-72e7-49b0-9dad-eb187c5c5e7b,2015-04-10T08:51:24
4/10/2015,Mary Shyane Servidad,PH061910006_CA285,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:be8e91c7-82bb-4127-bc37-dde2123309a6,be8e91c7-82bb-4127-bc37-dde2123309a6,2015-04-10T08:51:49
4/13/2015,Imee Rose Arendain,PH060602034_AN070,1,0,1,2,0,0,0,1,1,0,4,2,6,OK,own,no,n/a,0,0,0,other,Barber shop,other,Barber shop/sari-sari store,disagree,neither,disagree,disagree,neither,agree,agree,agree,neither,neither,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,neither,agree,disagree,neither,agree,neither,neither,agree,agree,neither,agree,agree,agree_strongly,agree,agree,agree,agree,uuid:32866e85-4725-4b19-9712-9ba6168629de,32866e85-4725-4b19-9712-9ba6168629de,2015-04-13T08:55:04
4/13/2015,Imee Rose Arendain,PH060602034_AN072,0,0,1,1,0,2,1,4,0,0,2,7,9,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,neither,disagree,neither,neither,agree,agree,agree,neither,neither,agree,agree,agree,agree,neither,neither,neither,neither,neither,neither,disagree_strongly,disagree_strongly,neither,disagree_strongly,disagree,disagree_strongly,disagree,neither,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,uuid:941a8909-034d-4ecf-9ac9-96e687f4fa3a,941a8909-034d-4ecf-9ac9-96e687f4fa3a,2015-04-13T08:55:09
4/13/2015,Imee Rose Arendain,PH060602034_AN073,0,0,4,1,0,1,0,0,1,0,5,2,7,OK,own,no,n/a,0,0,0,other,Barbero,other,Barber shop/alaga baka at baboy,neither,agree,neither,agree,agree,neither,agree,agree,neither,neither,agree,agree,neither,neither,agree,agree,agree,agree,neither,neither,neither,neither,agree,neither,neither,agree,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,uuid:10a58390-2005-40ad-96a5-d4dec468371e,10a58390-2005-40ad-96a5-d4dec468371e,2015-04-13T08:55:28
4/13/2015,Imee Rose Arendain,PH060602034_AN075,0,0,0,0,0,0,0,0,2,0,0,2,2,OK,own,yes,female,0,0,1,agri_worker,n/a,agri_worker,n/a,neither,neither,disagree,neither,neither,agree,agree,agree,neither,neither,agree,agree,neither,neither,agree,neither,disagree_strongly,agree,agree,agree,disagree,disagree,disagree,disagree,na,disagree_strongly,disagree,na,agree,na,neither,agree,agree,agree,agree,agree,agree,agree,uuid:75747b11-1a3d-4c2a-970d-6586b1b9d5ab,75747b11-1a3d-4c2a-970d-6586b1b9d5ab,2015-04-13T08:55:31
4/13/2015,Erfil Ben Dimamay,PH060602034_AN074,0,0,1,0,1,0,0,1,0,1,2,2,4,OK,own,no,n/a,0,0,0,daily_wage,n/a,daily_wage,n/a,disagree,disagree,disagree,na,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree_strongly,na,na,agree,disagree_strongly,disagree,na,neither,agree,agree,agree_strongly,agree,agree_strongly,agree,agree,agree,agree_strongly,agree,uuid:0668be85-249a-4f59-af49-ee4aacac0509,0668be85-249a-4f59-af49-ee4aacac0509,2015-04-13T08:58:59
4/13/2015,Erfil Ben Dimamay,PH060602034_AN071,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,skilled_labor,n/a,skilled_labor,n/a,agree,disagree,agree,unsure,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,uuid:1cd5544d-e1f2-4bfd-98e7-222e0c15b6bd,1cd5544d-e1f2-4bfd-98e7-222e0c15b6bd,2015-04-13T08:59:01
4/13/2015,Erfil Ben Dimamay,PH060602034_AN076,0,0,1,0,1,0,0,0,2,1,2,3,5,OK,own,yes,female,0,0,0,agri_worker,n/a,daily_wage,n/a,disagree,disagree,agree,agree,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree,agree_strongly,uuid:e4d8abe2-a8a5-4d8e-8842-a57d1cd26035,e4d8abe2-a8a5-4d8e-8842-a57d1cd26035,2015-04-13T08:59:03
4/13/2015,Erfil Ben Dimamay,PH060602034_AN077,0,0,2,1,0,0,0,3,1,0,3,4,7,OK,free_private,no,n/a,0,0,0,livestock_poultry,n/a,livestock_poultry,n/a,disagree,disagree,disagree,na,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree_strongly,agree,disagree_strongly,agree,na,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,uuid:86ae705d-24ea-4382-964e-6f0b7465df91,86ae705d-24ea-4382-964e-6f0b7465df91,2015-04-13T08:59:05
4/10/2015,Ana Carmen Corcino,PH061910006_CA283,0,0,0,3,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree_strongly,disagree,disagree_strongly,agree,disagree,agree,na,agree,agree,agree,agree,neither,agree,agree,disagree,agree,agree,agree,disagree,na,neither,na,neither,agree,neither,agree,neither,disagree,agree,agree,neither,agree,agree,agree,agree,agree_strongly,uuid:ec50ed89-5d84-40d5-a9f6-b82ada186754,ec50ed89-5d84-40d5-a9f6-b82ada186754,2015-04-13T10:52:08
4/10/2015,Ana Carmen Corcino,PH061910025_CA335,0,0,0,1,0,0,0,0,2,0,1,2,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree_strongly,disagree,disagree,disagree,agree,neither,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,disagree,neither,neither,agree,agree_strongly,agree_strongly,disagree,neither,disagree_strongly,disagree_strongly,neither,neither,neither,neither,neither,disagree,disagree,agree_strongly,agree_strongly,agree_strongly,disagree,agree_strongly,agree_strongly,agree_strongly,uuid:057e80a7-91eb-432f-a9cf-54af904c3bc7,057e80a7-91eb-432f-a9cf-54af904c3bc7,2015-04-13T10:52:09
4/10/2015,Ana Carmen Corcino,PH061910011_CA306,0,0,0,1,0,0,0,1,0,0,1,1,2,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree_strongly,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,na,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree,agree,agree,agree_strongly,uuid:c23607c6-2b99-4aa9-9e93-5694e8926d3e,c23607c6-2b99-4aa9-9e93-5694e8926d3e,2015-04-13T10:52:10
4/10/2015,Jinkelyn Antatico,PH061910014_CA319,0,0,0,0,0,0,0,0,1,1,0,2,2,OK,own,yes,female,0,0,0,small_business,n/a,small_business,n/a,disagree,agree,disagree,agree,disagree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:190196b5-6a4a-433b-ae9f-91a7e10fba32,190196b5-6a4a-433b-ae9f-91a7e10fba32,2015-04-13T10:52:15
4/10/2015,Jinkelyn Antatico,PH061910014_CA327,0,1,0,1,1,0,1,4,2,1,3,8,11,OK,free_private,no,n/a,0,0,0,other,Mekaniko,other,Mekaniko,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree,agree,agree_strongly,na,disagree,agree_strongly,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a6c61800-2715-430e-af8f-eccf4748bbbb,a6c61800-2715-430e-af8f-eccf4748bbbb,2015-04-13T10:52:16
4/10/2015,Ana Carmen Corcino,PH061902012_CA021,0,2,0,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree_strongly,disagree_strongly,na,neither,agree,agree,agree,neither,disagree,neither,disagree,neither,neither,disagree_strongly,neither,disagree_strongly,disagree_strongly,neither,agree,neither,neither,neither,neither,neither,neither,na,disagree_strongly,neither,disagree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree_strongly,uuid:2d68ae54-08b7-4f54-adb2-97b19fc053dd,2d68ae54-08b7-4f54-adb2-97b19fc053dd,2015-04-13T10:52:17
4/10/2015,Ana Carmen Corcino,PH061902012_CA018,0,0,0,0,1,0,0,0,1,1,1,2,3,OK,ancestral_domain,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,disagree_strongly,disagree,neither,disagree_strongly,agree_strongly,agree,agree_strongly,na,disagree,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,agree,agree,neither,agree,neither,agree,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,neither,agree,agree,agree,agree,agree,agree,agree,agree_strongly,neither,agree,agree_strongly,uuid:e6debd74-be7d-458d-902d-6febb7f067dd,e6debd74-be7d-458d-902d-6febb7f067dd,2015-04-13T10:52:18
4/10/2015,Ana Carmen Corcino,PH061902016_CA044,0,0,0,1,0,0,2,0,1,0,1,3,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree_strongly,disagree,disagree_strongly,neither,agree_strongly,agree_strongly,agree_strongly,na,agree,neither,disagree,neither,agree,agree,agree_strongly,agree,agree,agree,agree,neither,neither,neither,neither,agree,agree,na,agree,neither,agree,agree,agree,agree,agree,disagree,disagree,disagree,neither,uuid:06d81c68-bc66-4302-9c39-ba59cb7e79b9,06d81c68-bc66-4302-9c39-ba59cb7e79b9,2015-04-13T10:52:19
4/10/2015,Ana Carmen Corcino,PH061902016_CA047,0,0,0,1,0,0,0,0,1,1,1,2,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree_strongly,disagree_strongly,neither,disagree_strongly,disagree_strongly,neither,neither,na,unsure,neither,neither,neither,agree,disagree,agree,neither,agree,agree,agree,neither,neither,neither,neither,neither,agree,disagree_strongly,neither,agree,disagree,disagree,disagree,neither,neither,disagree,neither,neither,neither,uuid:c33b2b15-c682-48a0-8acc-258bb036af57,c33b2b15-c682-48a0-8acc-258bb036af57,2015-04-13T10:52:20
4/10/2015,Ana Carmen Corcino,PH061902002_CA003,0,0,1,1,0,0,0,0,0,0,2,0,2,OK,ancestral_domain,yes,male,0,0,0,remittance,n/a,remittance,n/a,na,na,disagree,na,neither,agree_strongly,agree_strongly,agree_strongly,disagree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,na,na,na,na,na,na,na,na,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree_strongly,uuid:8ff7a26a-d377-440a-a462-27b9d9da83a7,8ff7a26a-d377-440a-a462-27b9d9da83a7,2015-04-13T10:52:21
4/13/2015,Jessa Marie Elvas,PH061909001_CA201,0,0,0,1,0,0,0,0,0,1,1,1,2,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree,na,agree,disagree,disagree,neither,neither,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,na,agree,neither,na,agree,agree,agree,agree,unsure,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,agree_strongly,uuid:61ac509a-ae6c-4ce7-91a6-16afcbb2aa88,61ac509a-ae6c-4ce7-91a6-16afcbb2aa88,2015-04-13T10:52:22
4/13/2015,Jessa Marie Elvas,PH061909027_CA239,0,0,0,0,0,0,0,0,1,1,0,2,2,OK,free_private,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,disagree,na,agree,agree,agree,agree,na,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree,disagree,agree,neither,na,agree,na,agree,agree,neither,agree_strongly,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,agree_strongly,uuid:6a02db3f-f869-4d36-bdd1-d18465072537,6a02db3f-f869-4d36-bdd1-d18465072537,2015-04-13T10:52:23
4/10/2015,Jessa Marie Elvas,PH061902007_CA016,0,0,1,2,0,0,0,4,3,0,3,7,10,OK,free_private,no,n/a,1,0,0,agriculture,n/a,agriculture,n/a,neither,disagree,neither,agree,neither,agree,agree,agree,disagree,disagree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,neither,disagree,agree,agree,neither,neither,neither,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,agree,agree,agree_strongly,agree_strongly,agree,uuid:1ac5b8c7-28e1-44b5-bdef-a6e3f4e353c4,1ac5b8c7-28e1-44b5-bdef-a6e3f4e353c4,2015-04-13T10:53:00
4/10/2015,Jessa Marie Elvas,PH061902016_CA043,0,2,0,1,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,skilled_labor,n/a,skilled_labor,n/a,neither,neither,disagree,neither,neither,neither,agree,neither,neither,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree,neither,neither,neither,agree,agree,disagree,disagree,neither,agree_strongly,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,uuid:53ff28f1-219e-4216-8bfa-23f61e1c0fe2,53ff28f1-219e-4216-8bfa-23f61e1c0fe2,2015-04-13T10:53:01
4/10/2015,Jessa Marie Elvas,PH061902014_CA028,0,1,0,2,1,0,0,0,1,0,4,1,5,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,neither,disagree,agree,agree,na,agree_strongly,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:acafc0c1-5882-4aa5-adec-bba5e5f057d5,acafc0c1-5882-4aa5-adec-bba5e5f057d5,2015-04-13T10:53:02
4/10/2015,Jessa Marie Elvas,PH061910009_CA294,0,0,2,1,0,0,0,2,1,0,3,3,6,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,neither,disagree_strongly,agree_strongly,disagree,disagree,disagree,agree_strongly,disagree_strongly,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,disagree,agree_strongly,disagree,agree,neither,agree,neither,agree_strongly,na,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,uuid:dfda5891-9e9b-4c92-9baa-c956dcc7edf3,dfda5891-9e9b-4c92-9baa-c956dcc7edf3,2015-04-13T10:53:03
4/10/2015,Jessa Marie Elvas,PH061910009_CA292,0,0,1,0,0,0,0,0,0,1,1,1,2,OK,own,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree_strongly,agree,na,agree_strongly,agree_strongly,agree,agree_strongly,unsure,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,disagree,agree,agree_strongly,na,neither,na,neither,agree,disagree,neither,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,uuid:295290b9-b3aa-4021-a825-aa0097093c46,295290b9-b3aa-4021-a825-aa0097093c46,2015-04-13T10:53:04
4/10/2015,Jessa Marie Elvas,PH061902015_CA032,0,1,0,1,0,0,1,0,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,neither,disagree,agree_strongly,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,disagree,disagree_strongly,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree,uuid:8f62177b-895d-4821-95e2-59960220344a,8f62177b-895d-4821-95e2-59960220344a,2015-04-13T10:53:15
4/10/2015,Jessa Marie Elvas,PH061902014_CA030,0,0,4,1,0,0,0,4,1,0,5,5,10,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree_strongly,disagree,disagree_strongly,disagree,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,agree,neither,agree,agree_strongly,agree_strongly,disagree_strongly,disagree,neither,disagree,disagree_strongly,disagree,disagree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a0542520-9b87-40db-a516-f7c951170924,a0542520-9b87-40db-a516-f7c951170924,2015-04-13T10:53:17
4/10/2015,Jessa Marie Elvas,PH061902002_CA010,0,0,0,1,0,0,0,1,1,0,1,2,3,OK,free_private,no,n/a,0,0,1,transpo,n/a,skilled_labor,n/a,neither,disagree,neither,disagree,neither,agree,disagree,agree,na,agree,agree,agree,neither,agree,agree,agree_strongly,neither,agree,neither,agree,agree,disagree,agree,disagree,neither,neither,disagree,neither,neither,neither,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree,agree,uuid:921d9d50-b824-4484-86b6-ed4bfe6d23e9,921d9d50-b824-4484-86b6-ed4bfe6d23e9,2015-04-13T10:53:17
4/10/2015,Jessa Marie Elvas,PH061902016_CA045,0,1,0,1,0,0,1,0,1,0,2,2,4,OK,free_private,no,n/a,1,1,1,agriculture,n/a,agriculture,n/a,neither,agree_strongly,neither,na,neither,agree,agree,agree,neither,agree,neither,agree,agree,agree,neither,agree,disagree,neither,neither,neither,agree,disagree,neither,agree_strongly,neither,neither,na,neither,agree,neither,agree_strongly,agree,agree,agree,agree_strongly,agree,agree,agree_strongly,uuid:b0ec1645-8055-4411-996e-f4e634ad69ee,b0ec1645-8055-4411-996e-f4e634ad69ee,2015-04-13T10:53:18
4/10/2015,Jessa Marie Elvas,PH061902002_CA008,0,0,0,0,1,0,0,0,0,1,1,1,2,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,disagree_strongly,na,disagree,neither,agree,agree_strongly,disagree_strongly,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,neither,agree,agree,agree,agree,agree_strongly,disagree_strongly,agree,agree,na,agree,na,neither,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,uuid:d5e30da2-5100-4c77-9712-9567b8c25887,d5e30da2-5100-4c77-9712-9567b8c25887,2015-04-13T10:53:19
4/10/2015,Jessa Marie Elvas,PH061902003_CA013,0,0,0,1,0,0,0,0,0,1,1,1,2,OK,free_private,yes,male,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,neither,neither,na,disagree,agree,agree_strongly,agree_strongly,agree,neither,neither,agree,neither,agree,disagree,neither,disagree_strongly,disagree,disagree,disagree,disagree_strongly,disagree_strongly,na,disagree_strongly,na,disagree,na,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree_strongly,uuid:c61e7cfd-7162-42d0-81b5-71c31a5f0774,c61e7cfd-7162-42d0-81b5-71c31a5f0774,2015-04-13T10:53:20
4/10/2015,Jessa Marie Elvas,PH061902016_CA037,0,0,2,1,0,0,0,2,0,0,3,2,5,OK,free_private,yes,male,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,disagree,na,disagree,agree,agree,agree,neither,agree,neither,agree,agree,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,neither,disagree,na,neither,disagree,neither,na,neither,agree,agree,agree,agree,agree,agree_strongly,neither,agree,agree,agree,uuid:f5578ec9-2c96-42e9-90cb-c3dd40c87668,f5578ec9-2c96-42e9-90cb-c3dd40c87668,2015-04-13T10:53:21
4/10/2015,Jessa Marie Elvas,PH061902017_CA061,0,0,1,1,0,0,0,2,1,0,2,3,5,OK,free_private,no,n/a,0,0,0,daily_wage,n/a,daily_wage,n/a,agree,agree,agree,agree_strongly,agree,agree,agree_strongly,agree_strongly,neither,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree_strongly,agree,agree,agree,neither,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:12fb3740-312a-48f9-bc58-925c201dcf9e,12fb3740-312a-48f9-bc58-925c201dcf9e,2015-04-13T10:53:22
